"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,1.09045874833386,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,1.33762435398823,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,1.52109044405861,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,0.809908498887158,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,0.428562619473381,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,0.526893296343841,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,0.327675673440687,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,0.0835240982490851,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,0.128735632183912,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,0.408108992717459,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,0.78804878299377,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,1.09694541291565,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,0.730897009966782,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,-0.0175857824121375,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-0.716889926672402,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,-0.915837030071353,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,-0.341796375321063,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,-0.619896409337578,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,-0.519271783142194,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,-0.36987811537311,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,-0.809175416577381,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,-0.814937810058371,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2020-12","Dec-2020","PC","Percentage","0","Units",,,-0.532131789267656,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2021-01","Jan-2021","PC","Percentage","0","Units",,,0.457076972173895,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2021-02","Feb-2021","PC","Percentage","0","Units",,,-0.016490765171509,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2021-03","Mar-2021","PC","Percentage","0","Units",,,1.34192774076066,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2021-04","Apr-2021","PC","Percentage","0","Units",,,2.22912196732134,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2021-05","May-2021","PC","Percentage","0","Units",,,2.7172006849739,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2021-06","Jun-2021","PC","Percentage","0","Units",,,2.73245366329517,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2021-07","Jul-2021","PC","Percentage","0","Units",,,2.88153681963714,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2021-08","Aug-2021","PC","Percentage","0","Units",,,3.301745119362,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2021-09","Sep-2021","PC","Percentage","0","Units",,,4.00723888314375,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2021-10","Oct-2021","PC","Percentage","0","Units",,,5.36684223520696,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2021-11","Nov-2021","PC","Percentage","0","Units",,,5.5162426694876,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2021-12","Dec-2021","PC","Percentage","0","Units",,,6.54990058827146,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2022-01","Jan-2022","PC","Percentage","0","Units",,,6.13221565231648,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2022-02","Feb-2022","PC","Percentage","0","Units",,,7.62308263236022,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2022-03","Mar-2022","PC","Percentage","0","Units",,,9.81837486855405,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2022-04","Apr-2022","PC","Percentage","0","Units",,,8.3446849301246,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2022-05","May-2022","PC","Percentage","0","Units",,,8.72735307114451,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2022-06","Jun-2022","PC","Percentage","0","Units",,,10.2163005017692,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2022-07","Jul-2022","PC","Percentage","0","Units",,,10.7702533940297,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2022-08","Aug-2022","PC","Percentage","0","Units",,,10.5491112158247,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2022-09","Sep-2022","PC","Percentage","0","Units",,,8.87198608003976,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2022-10","Oct-2022","PC","Percentage","0","Units",,,7.2648279228704,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2022-11","Nov-2022","PC","Percentage","0","Units",,,6.80955440051393,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2022-12","Dec-2022","PC","Percentage","0","Units",,,5.7076900880104,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2023-01","Jan-2023","PC","Percentage","0","Units",,,5.89087257524117,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2023-02","Feb-2023","PC","Percentage","0","Units",,,6.03430935892646,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","M","Monthly","2023-03","Mar-2023","PC","Percentage","0","Units",,,3.29565104215086,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,1.5779527559055,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,1.60760641791511,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,1.9019019019019,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,1.72917832929028,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,1.90215702119724,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,2.06540982079074,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,2.05134542308999,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,1.99579181880067,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,2.32371299672454,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,2.26977549632015,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,1.96272065177138,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,2.04163207576176,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,1.87591082447056,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,1.893064918275,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,1.85105599214146,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,2.14307551207583,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,2.16250838772647,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,1.78017162680299,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,1.65591983773803,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,1.44404332129962,,
