Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-12-14,6877.5,6877.5,6788.65,6845.17,741058331
2018-12-17,6845.17,6845.17,6761.38,6773.24,727557930
2018-12-18,6773.24,6773.24,6701.59,6701.59,739498105
2018-12-19,6701.59,6785.16,6698.15,6765.94,846400483
2018-12-20,6765.94,6765.94,6646.45,6711.93,772909021
2018-12-21,6711.93,6733,6653.65,6721.17,927679912
2018-12-24,6721.17,6721.17,6661.04,6685.99,1634229749
2018-12-27,6685.99,6728.49,6536.53,6584.68,203112029
2018-12-28,6584.68,6742.48,6584.68,6733.97,610432790
2018-12-31,6733.97,6752.54,6718.32,6728.13,515276005
2019-01-02,6728.13,6753.29,6599.48,6734.23,221352979
2019-01-03,6734.23,6753.14,6685.09,6692.66,636448377
2019-01-04,6692.66,6850.37,6692.5,6837.42,692564365
2019-01-07,6837.42,6874.11,6778.01,6810.88,656530838
2019-01-08,6810.88,6901.48,6804.89,6861.6,755386071
2019-01-09,6861.6,6938.31,6861.6,6906.63,671371328
2019-01-10,6906.63,6948.18,6860.82,6942.87,887452987
2019-01-11,6942.87,7001.94,6902.65,6918.18,630119982
2019-01-14,6918.18,6918.21,6841.74,6855.02,666247478
2019-01-15,6855.02,6910.45,6849.63,6895.02,656765692
2019-01-16,6895.02,6912.44,6848.57,6862.68,707185566
2019-01-17,6862.68,6862.68,6799.03,6834.92,800708398
2019-01-18,6834.92,6984.36,6834.92,6968.33,564463553
2019-01-21,6968.33,6987.93,6954.52,6970.59,810180346
2019-01-22,6970.59,6970.59,6880.69,6901.39,477760438
2019-01-23,6901.39,6901.63,6834.3,6842.88,570555397
2019-01-24,6842.88,6854.59,6802.03,6818.95,660680171
2019-01-25,6818.95,6858.19,6806.77,6809.22,619762383
2019-01-28,6809.22,6812.53,6734,6747.1,747568056
2019-01-29,6747.1,6860.34,6747.1,6833.93,664074803
2019-01-30,6833.93,6967.7,6833.93,6941.63,719178290
2019-01-31,6941.63,6994.88,6941.09,6968.85,765664690
2019-02-01,6968.85,7024.45,6968.85,7020.22,886907198
2019-02-04,7020.22,7046.58,7002.42,7034.13,639007672
2019-02-05,7034.13,7180.71,7033.57,7177.37,634443048
2019-02-06,7177.37,7184.22,7146.65,7173.09,685009586
2019-02-07,7173.09,7187.51,7093.58,7093.58,617137587
2019-02-08,7093.58,7115.83,7064.9,7071.18,674405699
2019-02-11,7071.18,7149.23,7071.18,7129.11,543888981
2019-02-12,7129.11,7168.61,7121.72,7133.14,562275679
2019-02-13,7133.14,7205.07,7133.14,7190.84,537790929
2019-02-14,7190.84,7232.83,7183.01,7197.01,576285735
2019-02-15,7197.01,7261.63,7185.23,7236.68,529321106
2019-02-18,7236.68,7242.09,7209.7,7219.47,701624723
2019-02-19,7219.47,7219.53,7162.8,7179.17,446022688
2019-02-20,7179.17,7234.16,7177.95,7228.62,637677001
2019-02-21,7228.62,7228.78,7141.85,7167.39,887697719
2019-02-22,7167.39,7220.52,7162.37,7178.6,814158651
2019-02-25,7178.6,7210.7,7158.19,7183.74,651707497
2019-02-26,7183.74,7183.79,7091.59,7151.12,886051618
2019-02-27,7151.12,7151.12,7082.62,7107.2,886678782
2019-02-28,7100.1,7100.1,7041.1,7074.73,1011177934
2019-03-01,7074.73,7129.72,7074.73,7106.73,715086821
2019-03-04,7106.73,7166.19,7106.73,7134.39,671966609
2019-03-05,7134.39,7191.65,7127.18,7183.43,824540979
2019-03-06,7183.43,7211.83,7170.25,7196,859836446
2019-03-07,7196,7196,7126.57,7157.55,713634427
2019-03-08,7157.55,7157.55,7077.93,7104.31,646970409
2019-03-11,7104.31,7181.61,7104.31,7130.62,693811457
2019-03-12,7130.62,7166.55,7083.22,7151.15,774560995
