Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-07-29,1350.11,1355.55,1346.47,1353.61,15104818257
2019-07-30,1355.91,1358.09,1349.01,1352.89,12875831882
2019-07-31,1358.07,1364.84,1352.84,1360.04,16446162797
2019-08-01,1350.46,1352.72,1339.54,1346.4,18954615303
2019-08-02,1325.48,1325.48,1290.18,1293.19,64526943134
2019-08-05,1287.11,1294.89,1279.29,1282.29,30798858699
2019-08-06,1276.22,1300.77,1276.1,1294.5,21466915763
2019-08-07,1294.94,1306.53,1280.59,1284.91,36399754195
2019-08-08,1298.77,1308.42,1298.77,1303.8,59905210719
2019-08-09,1306.05,1307.73,1289.19,1289.47,17210598763
2019-08-12,1296.69,1301.17,1287.47,1294.12,15319997948
2019-08-13,1294.95,1306.46,1277.83,1297.85,30351003274
2019-08-14,1302.88,1304.47,1255.79,1259.68,37049963098
2019-08-15,1260.76,1268.29,1241.5,1250.13,32598184299
2019-08-16,1257.3,1261.04,1239.81,1239.81,22504170838
2019-08-19,1244.4,1253.34,1233.25,1247.53,25234057416
2019-08-20,1248.39,1265.22,1245.85,1264.59,40962327089
2019-08-21,1267.54,1281.8,1262.89,1280.19,21802613418
2019-08-22,1280.98,1288.07,1276.39,1282.63,19206483213
2019-08-23,1286.45,1288.35,1268.07,1268.45,27095442232
2019-08-26,1265.4,1275.91,1260.45,1268.25,19294802721
2019-08-27,1268.86,1269.98,1248.32,1258.6,21384163192
2019-08-28,1260.45,1267.41,1251.24,1266.71,16165601078
2019-08-29,1264.18,1284.94,1262.12,1284.94,25880700636
2019-08-30,1285.55,1297.68,1284.94,1293.32,25220304533
2019-09-02,1293.9,1310.53,1292.86,1309.22,35741991209
2019-09-03,1306.76,1307.28,1297.74,1303.49,26531795281
2019-09-04,1315.1,1332.73,1315.1,1330.77,178840897122
2019-09-05,1332.36,1344.29,1332.36,1337.92,123141634433
2019-09-06,1334.57,1342.38,1328.02,1340.52,37206170059
2019-09-09,1343.16,1349.66,1336.73,1340.14,24921140946
2019-09-10,1338.65,1343.95,1330.63,1343.95,59942079857
2019-09-11,1342.55,1358.48,1339.11,1354.68,37267507250
2019-09-12,1354.56,1364.76,1350.13,1361.05,38807616873
2019-09-13,1360.97,1370.77,1359.46,1368.93,27827219563
2019-09-16,1376.21,1396.09,1375.57,1396.09,23686081537
2019-09-17,1393.3,1399.18,1374.5,1381.5,29088306726
2019-09-18,1379.67,1382.47,1375.32,1382.16,31062458592
2019-09-19,1382.32,1386.99,1373.27,1378.06,21701074777
